time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
2023-04-12,2273152.46,2273152.46,2330181.05,0.0,0.0,2273152.46,invert_divide,ETH
2023-04-13,2201430.1,2201430.1,2273152.46,0.0,0.0,2201430.1,invert_divide,ETH
2023-04-14,2115519.08,2115519.08,2201430.1,0.0,0.0,2115519.08,invert_divide,ETH
2023-04-15,2113066.66,2113066.66,2115519.08,0.0,0.0,2113066.66,invert_divide,ETH
2023-04-16,2085565.36,2085565.36,2113066.66,0.0,0.0,2085565.36,invert_divide,ETH
2023-04-17,2068994.47,2068994.47,2085565.36,0.0,0.0,2068994.47,invert_divide,ETH
2023-04-18,2106351.73,2106351.73,2068994.47,0.0,0.0,2106351.73,invert_divide,ETH
2023-04-19,2170950.28,2170950.28,2106351.73,0.0,0.0,2170950.28,invert_divide,ETH
2023-04-20,2119824.54,2119824.54,2170950.28,0.0,0.0,2119824.54,invert_divide,ETH
2023-04-21,2150460.55,2150460.55,2119824.54,0.0,0.0,2150460.55,invert_divide,ETH
2023-04-22,2164505.42,2164505.42,2150460.55,0.0,0.0,2164505.42,invert_divide,ETH
2023-04-23,2160656.84,2160656.84,2164505.42,0.0,0.0,2160656.84,invert_divide,ETH
2023-04-24,2178084.09,2178084.09,2160656.84,0.0,0.0,2178084.09,invert_divide,ETH
2023-04-25,2211445.71,2211445.71,2178084.09,0.0,0.0,2211445.71,invert_divide,ETH
2023-04-26,2220537.99,2220537.99,2211445.71,0.0,0.0,2220537.99,invert_divide,ETH
2023-04-27,2251740.74,2251740.74,2220537.99,0.0,0.0,2251740.74,invert_divide,ETH
2023-04-28,2260467.06,2260467.06,2251740.74,0.0,0.0,2260467.06,invert_divide,ETH
2023-04-29,2234146.32,2234146.32,2260467.06,0.0,0.0,2234146.32,invert_divide,ETH
2023-04-30,2279548.69,2279548.69,2234146.32,0.0,0.0,2279548.69,invert_divide,ETH
2023-05-01,2235859.09,2235859.09,2279548.69,0.0,0.0,2235859.09,invert_divide,ETH
2023-05-02,2235516.33,2235516.33,2235859.09,0.0,0.0,2235516.33,invert_divide,ETH
2023-05-03,2221552.86,2221552.86,2235516.33,0.0,0.0,2221552.86,invert_divide,ETH
2023-05-04,2240668.87,2240668.87,2221552.86,0.0,0.0,2240668.87,invert_divide,ETH
2023-05-05,2158418.15,2158418.15,2240668.87,0.0,0.0,2158418.15,invert_divide,ETH
2023-05-06,2218511.03,2218511.03,2158418.15,0.0,0.0,2218511.03,invert_divide,ETH
2023-05-07,2215814.16,2215814.16,2218511.03,0.0,0.0,2215814.16,invert_divide,ETH
2023-05-08,2183955.82,2183955.82,2215814.16,0.0,0.0,2183955.82,invert_divide,ETH
2023-05-09,2181995.06,2181995.06,2183955.82,0.0,0.0,2181995.06,invert_divide,ETH
2023-05-10,2186247.83,2186247.83,2181995.06,0.0,0.0,2186247.83,invert_divide,ETH
2023-05-11,2191834.21,2191834.21,2186247.83,0.0,0.0,2191834.21,invert_divide,ETH
2023-05-12,2161617.7,2161617.7,2191834.21,0.0,0.0,2161617.7,invert_divide,ETH
2023-05-13,2174835.65,2174835.65,2161617.7,0.0,0.0,2174835.65,invert_divide,ETH
2023-05-14,2181342.26,2181342.26,2174835.65,0.0,0.0,2181342.26,invert_divide,ETH
2023-05-15,2181016.0,2181016.0,2181342.26,0.0,0.0,2181016.0,invert_divide,ETH
2023-05-16,2161297.32,2161297.32,2181016.0,0.0,0.0,2161297.32,invert_divide,ETH
2023-05-17,2193152.8,2193152.8,2161297.32,0.0,0.0,2193152.8,invert_divide,ETH
2023-05-18,2171920.32,2171920.32,2193152.8,0.0,0.0,2171920.32,invert_divide,ETH
2023-05-19,2163221.04,2163221.04,2171920.32,0.0,0.0,2163221.04,invert_divide,ETH
2023-05-20,2172567.49,2172567.49,2163221.04,0.0,0.0,2172567.49,invert_divide,ETH
2023-05-21,2161297.32,2161297.32,2172567.49,0.0,0.0,2161297.32,invert_divide,ETH
2023-05-22,2154272.86,2154272.86,2161297.32,0.0,0.0,2154272.86,invert_divide,ETH
2023-05-23,2140988.55,2140988.55,2154272.86,0.0,0.0,2140988.55,invert_divide,ETH
