time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
2022-08-21,1094.3,1075.56,1090.17,33949.57,36967654.79,1088.9,multiply,ETH
2022-08-22,1149.89,1076.19,1088.9,72928.29,81519612.42,1117.81,multiply,ETH
2022-08-23,1124.48,1088.58,1117.81,190643.66,207652259.46,1089.22,multiply,ETH
2022-08-24,1106.37,1072.06,1089.22,143281.73,155245615.97,1083.5,multiply,ETH
2022-08-25,1084.45,1043.79,1083.5,162409.07,172100895.57,1059.68,multiply,ETH
2022-08-26,1112.41,1051.42,1059.68,197095.69,218248525.89,1107.32,multiply,ETH
2022-08-27,1147.35,1102.56,1107.32,115359.37,130085244.49,1127.65,multiply,ETH
2022-08-28,1193.09,1120.66,1127.65,33090.4,39343106.91,1188.96,multiply,ETH
2022-08-29,1222.31,1134.01,1188.96,60488.84,68978939.56,1140.36,multiply,ETH
2022-08-30,1146.08,1090.8,1140.36,52684.28,58154411.74,1103.83,multiply,ETH
2022-08-31,1115.9,1076.19,1103.83,41387.7,45487723.25,1099.06,multiply,ETH
2022-09-01,1163.86,1094.3,1099.06,59260.99,68312893.27,1152.75,multiply,ETH
2022-09-02,1252.49,1137.18,1152.75,41541.25,51079841.47,1229.62,multiply,ETH
2022-09-03,1259.16,1219.45,1229.62,26045.72,31926988.43,1225.81,multiply,ETH
2022-09-04,1238.19,1198.17,1225.81,20223.08,24783140.1,1225.49,multiply,ETH
2022-09-05,1236.29,1184.19,1225.49,21326.11,25294888.39,1186.1,multiply,ETH
2022-09-06,1194.04,1094.93,1186.1,40503.12,44669902.45,1102.88,multiply,ETH
2022-09-07,1152.11,1091.44,1102.88,43656.85,48758245.74,1116.85,multiply,ETH
2022-09-08,1134.32,1097.79,1116.85,27279.48,30744434.38,1127.02,multiply,ETH
2022-09-09,1150.21,1117.81,1127.02,20594.41,23275665.5,1130.19,multiply,ETH
2022-09-10,1193.09,1122.25,1130.19,28015.83,31743397.8,1133.05,multiply,ETH
2022-09-11,1159.1,1117.49,1133.05,18704.25,20919588.26,1118.44,multiply,ETH
2022-09-12,1141.63,1114.95,1118.44,20646.07,23445540.57,1135.59,multiply,ETH
2022-09-13,1271.86,1130.51,1135.59,58939.27,70263556.06,1192.13,multiply,ETH
2022-09-14,1208.65,1154.97,1192.13,31774.59,37092329.38,1167.36,multiply,ETH
2022-09-15,1248.36,1153.7,1167.36,45575.14,55403000.08,1215.64,multiply,ETH
2022-09-16,1240.1,1193.72,1215.64,22305.53,27653996.72,1239.78,multiply,ETH
2022-09-17,1279.81,1230.89,1239.78,22474.72,28092205.41,1249.95,multiply,ETH
2022-09-18,1303.31,1240.42,1249.95,36918.4,46251581.36,1252.81,multiply,ETH
2022-09-19,1274.72,1201.66,1252.81,43828.79,53433209.4,1219.13,multiply,ETH
2022-09-20,1257.89,1206.43,1219.13,21041.09,26440601.2,1256.62,multiply,ETH
2022-09-21,1308.08,1226.44,1256.62,34030.86,44266342.44,1300.77,multiply,ETH
2022-09-22,1322.69,1271.55,1300.77,34885.81,44680306.48,1280.76,multiply,ETH
2022-09-23,1337.62,1268.37,1280.76,14275.76,18868777.48,1321.74,multiply,ETH
2022-09-24,1340.79,1285.84,1321.74,17826.81,22962084.1,1288.06,multiply,ETH
2022-09-25,1338.89,1285.21,1288.06,24017.99,30967241.42,1289.34,multiply,ETH
2022-09-26,1302.99,1263.29,1289.34,24446.67,31046261.33,1269.96,multiply,ETH
2022-09-27,1282.03,1248.68,1269.96,29674.95,37365470.1,1259.16,multiply,ETH
2022-09-28,1309.35,1248.68,1259.16,14060.9,17794232.39,1265.51,multiply,ETH
2022-09-29,1291.56,1258.84,1265.51,10670.59,13693567.51,1283.3,multiply,ETH
2022-09-30,1288.38,1269.64,1283.3,12753.69,16293888.18,1277.58,multiply,ETH
2022-10-01,1288.06,1271.23,1277.58,9818.53,12578287.07,1281.08,multiply,ETH
2022-10-02,1295.05,1274.72,1281.08,11356.99,14646575.2,1289.65,multiply,ETH
2022-10-03,1302.04,1283.94,1289.65,14407.05,18749419.94,1301.41,multiply,ETH
2022-10-04,1309.98,1281.08,1301.41,13064.68,16832302.68,1288.38,multiply,ETH
2022-10-05,1293.78,1274.09,1288.38,11691.48,14999961.8,1282.98,multiply,ETH
2022-10-06,1283.3,1253.12,1282.98,14202.73,17851910.06,1256.94,multiply,ETH
2022-10-07,1265.19,1245.82,1256.94,16631.31,20967872.47,1260.75,multiply,ETH
2022-10-08,1279.49,1259.79,1260.75,10873.33,13863942.42,1275.04,multiply,ETH
2022-10-09,1295.05,1275.04,1275.04,16044.32,20773147.24,1294.74,multiply,ETH
2022-10-10,1308.08,1282.66,1294.74,16344.05,21171601.58,1295.37,multiply,ETH
2022-10-11,1296.32,1280.76,1295.37,16936.86,21874950.59,1291.56,multiply,ETH
2022-10-12,1294.42,1270.91,1291.56,16447.69,21075972.09,1281.39,multiply,ETH
2022-10-13,1291.88,1260.11,1281.39,23262.8,29350671.08,1261.7,multiply,ETH
2022-10-14,1268.05,1235.65,1261.7,15572.91,19569190.7,1256.62,multiply,ETH
2022-10-15,1274.41,1252.49,1256.62,11512.46,14463101.4,1256.3,multiply,ETH
2022-10-16,1263.29,1242.32,1256.3,11103.25,13885526.2,1250.58,multiply,ETH
2022-10-17,1254.71,1231.52,1250.58,13005.61,16078679.08,1236.29,multiply,ETH
2022-10-18,4293.89,4187.68,1236.29,14642.89,62827333.12,4290.64,multiply,ETH
2022-10-19,4272.93,4219.33,4290.64,11388.17,48404466.36,4250.42,multiply,ETH
2022-10-20,4282.09,4219.08,4250.42,14600.06,62191297.88,4259.66,multiply,ETH
2022-10-21,4261.93,4200.02,4259.66,9560.78,40502437.09,4236.31,multiply,ETH
2022-10-22,4314.67,4271.52,4236.31,9771.93,41846398.4,4282.31,multiply,ETH
2022-10-23,4536.57,4446.04,4282.31,12093.23,54177503.38,4479.99,multiply,ETH
2022-10-24,4436.76,4296.28,4479.99,19873.96,85933631.11,4323.93,multiply,ETH
2022-10-25,4713.33,4402.94,4323.93,34151.04,156872493.67,4593.49,multiply,ETH
2022-10-26,4955.39,4615.65,4593.49,35519.42,165138091.83,4649.23,multiply,ETH
2022-10-27,4551.54,4468.76,4649.23,35260.52,160047529.47,4539.0,multiply,ETH
2022-10-28,4612.87,4479.19,4539.0,26177.02,117851661.17,4502.1,multiply,ETH
2022-10-29,4753.1,4566.79,4502.1,22550.92,105584795.7,4682.06,multiply,ETH
2022-10-30,4630.71,4492.64,4682.06,24814.1,112450475.64,4531.72,multiply,ETH
2022-10-31,4618.79,4504.96,4531.72,29816.91,136508645.35,4578.23,multiply,ETH
2022-11-01,4608.19,4508.53,4578.23,20109.79,92010486.23,4575.41,multiply,ETH
2022-11-02,5023.89,4326.58,4575.41,83447.71,418083191.78,5010.12,multiply,ETH
2022-11-03,5265.53,4958.23,5010.12,65659.92,334322501.01,5091.73,multiply,ETH
2022-11-04,5685.56,5379.83,5091.73,67407.72,371409731.63,5509.9,multiply,ETH
2022-11-05,5860.74,5453.03,5509.9,51974.6,297220754.26,5718.58,multiply,ETH
2022-11-06,5623.11,5377.46,5718.58,26771.31,148996752.08,5565.54,multiply,ETH
2022-11-07,5953.75,5504.99,5565.54,51038.89,283206472.72,5548.84,multiply,ETH
2022-11-08,5008.02,4633.62,5548.84,71935.12,339680086.2,4722.03,multiply,ETH
2022-11-09,4287.11,3862.45,4722.03,71957.68,297872948.76,4139.56,multiply,ETH
2022-11-10,4913.77,4667.98,4139.56,56106.76,274458338.96,4891.72,multiply,ETH
2022-11-11,5265.76,4834.09,4891.72,65939.17,328818151.93,4986.69,multiply,ETH
2022-11-12,4941.53,4740.29,4986.69,69402.71,336042798.32,4841.93,multiply,ETH
2022-11-13,4662.92,4510.51,4841.93,20846.09,95615093.05,4586.72,multiply,ETH
2022-11-14,4823.69,4555.54,4586.72,31763.87,146469312.75,4611.19,multiply,ETH
2022-11-15,4721.97,4570.46,4611.19,18416.31,85630811.44,4649.73,multiply,ETH
2022-11-16,4768.03,4537.61,4649.73,24210.95,112839897.16,4660.7,multiply,ETH
2022-11-17,5151.93,4643.33,4660.7,57307.31,293834088.16,5127.34,multiply,ETH
2022-11-18,5159.8,4992.82,5127.34,31703.08,160903549.78,5075.33,multiply,ETH
2022-11-19,5337.03,5093.4,5075.33,24694.96,129479969.97,5243.17,multiply,ETH
2022-11-20,5053.35,4768.13,5243.17,29068.23,146218958.78,5030.2,multiply,ETH
2022-11-21,5067.41,4745.59,5030.2,35137.58,174866281.28,4976.62,multiply,ETH
2022-11-22,5796.34,5119.59,4976.62,47552.71,273386407.69,5749.12,multiply,ETH
2022-11-23,6828.25,5873.6,5749.12,72555.18,463643670.82,6390.22,multiply,ETH
2022-11-24,6555.19,6128.21,6390.22,24458.11,156336746.01,6392.02,multiply,ETH
2022-11-25,6459.25,5959.53,6392.02,21176.16,127708696.82,6030.78,multiply,ETH
2022-11-26,6448.08,6102.24,6030.78,21372.33,134337110.26,6285.56,multiply,ETH
2022-11-27,6292.54,5950.65,6285.56,13730.49,83473977.46,6079.46,multiply,ETH
2022-11-28,6103.09,5807.63,6079.46,14794.15,89779144.08,6068.56,multiply,ETH
2022-11-29,6447.73,6125.79,6068.56,16178.73,99570845.9,6154.43,multiply,ETH
2022-11-30,6662.19,6382.75,6154.43,20114.3,130215526.12,6473.78,multiply,ETH
2022-12-01,6403.69,6136.78,6473.78,20641.25,129223382.03,6260.44,multiply,ETH
2022-12-02,6384.77,6193.77,6260.44,8826.28,55751706.82,6316.56,multiply,ETH
2022-12-03,6293.7,6056.24,6316.56,9676.8,60519879.91,6254.12,multiply,ETH
2022-12-04,6391.61,6219.53,6254.12,6729.35,42027794.16,6245.45,multiply,ETH
2022-12-05,6722.11,6148.33,6245.45,28685.57,187468792.65,6535.3,multiply,ETH
2022-12-06,6802.89,6559.55,6535.3,9395.44,62184141.23,6618.54,multiply,ETH
2022-12-07,6419.72,6231.38,6618.54,15864.92,99787130.32,6289.8,multiply,ETH
2022-12-08,6555.48,6267.32,6289.8,12176.88,78038940.72,6408.78,multiply,ETH
2022-12-09,6351.61,6205.51,6408.78,8342.89,52238671.09,6261.46,multiply,ETH
2022-12-10,6369.07,6301.86,6261.46,4107.38,26009212.65,6332.31,multiply,ETH
2022-12-11,6359.43,6249.57,6332.31,5390.97,33864435.56,6281.7,multiply,ETH
2022-12-12,6461.89,6269.1,6281.7,8148.03,51590046.21,6331.6,multiply,ETH
2022-12-13,6645.42,6398.08,6331.6,22469.17,144103766.97,6413.4,multiply,ETH
2022-12-14,6387.62,6098.93,6413.4,12791.79,79073320.55,6181.57,multiply,ETH
2022-12-15,6152.92,6008.41,6181.57,10471.68,63072769.55,6023.18,multiply,ETH
2022-12-16,5629.65,5361.9,6023.18,20731.3,114296614.35,5513.24,multiply,ETH
2022-12-17,5630.82,5233.08,5513.24,21804.29,116617958.11,5348.4,multiply,ETH
2022-12-18,5357.28,5209.28,5348.4,12631.99,66947482.69,5299.84,multiply,ETH
2022-12-19,5229.1,5013.26,5299.84,26899.34,140169133.74,5210.88,multiply,ETH
2022-12-20,5570.67,5374.5,5210.88,33069.11,180404981.59,5455.39,multiply,ETH
2022-12-21,5576.13,5413.22,5455.39,20225.56,110140356.52,5445.6,multiply,ETH
2022-12-22,5503.07,5364.54,5445.6,20053.63,109490823.37,5459.9,multiply,ETH
2022-12-23,5487.04,5356.68,5459.9,12956.89,69925631.88,5396.79,multiply,ETH
2022-12-24,5435.09,5378.81,5396.79,8925.68,48341429.68,5415.99,multiply,ETH
2022-12-25,5786.17,5449.74,5415.99,17369.09,99954936.79,5754.76,multiply,ETH
2022-12-26,5887.72,5699.43,5754.76,17994.62,105000066.55,5835.08,multiply,ETH
2022-12-27,5789.8,5597.24,5835.08,12396.79,70179343.25,5661.09,multiply,ETH
2022-12-28,5744.48,5494.98,5661.09,11692.6,64493707.9,5515.77,multiply,ETH
2022-12-29,5530.39,5460.17,5515.77,6127.31,33656145.72,5492.81,multiply,ETH
2022-12-30,5648.84,5479.96,5492.81,9272.54,51866248.38,5593.53,multiply,ETH
2022-12-31,5821.77,5557.24,5593.53,11669.03,67245912.09,5762.77,multiply,ETH
